id,name,degree,norm_degree,eigenvector,closeness
15576,Nancy Pelosi,1,0.0001755926251097454,4.20923677588124e-06,0.20697048989678732
12210,Eric Swalwell,2,0.0003511852502194908,4.327084668325448e-06,0.2079150085794604
15703,School Director Shae Ashe,5,0.000877963125548727,0.0002933537525857637,0.26364520161103655
202,Paolo De Castro,2,0.0003511852502194908,0.002338517319966332,0.23697569906790947
15259,Gianni Pittella,18,0.003160667251975417,0.007115224353973349,0.2875536480686695
203,Benedita da Silva,14,0.0024582967515364355,4.678885338236471e-06,0.19750303450667592
12894,Juca Ferreira,6,0.0010535557506584723,3.333063351830829e-06,0.1965826717293752
18056,Arlindo Chinaglia,116,0.020368744512730467,1.4751242123701461e-05,0.22094196151458723
13825,Deputado José Guimarães,38,0.006672519754170325,7.6304884500401e-06,0.1985358201150427
212,Dilma Rousseff,119,0.020895522388059702,4.35205673755983e-05,0.2303150402394144
6164,Rui Falcão,41,0.007199297629499561,1.20894063776794e-05,0.21920708237105466
2664,Lula,107,0.018788410886742758,0.00011751629829689563,0.24204173573037527
8095,Paulo Teixeira,26,0.0045654082528533806,1.2236085387879223e-05,0.22339465735692152
14257,Décio Lima,74,0.012993854258121159,1.4449221666036419e-05,0.22050567235838464
20848,Lindbergh Farias,39,0.00684811237928007,1.6156604105102363e-05,0.22030947775628626
12001,Assis Carvalho,41,0.007199297629499561,1.0880719036170314e-05,0.21904688641870843
1582,Fernando Pimentel,25,0.004389815627743635,5.8508053095713445e-06,0.19803185200639822
2482,Amauri Teixeira,12,0.0021071115013169446,4.14842264394237e-06,0.1971338571774724
12575,Eduardo Paes,16,0.0028094820017559264,8.280073456293708e-06,0.22560709899774195
6892,Gleisi Hoffmann,42,0.007374890254609306,1.2896546423285652e-05,0.2205569110414004
209,Ileana Argentin,2,0.0003511852502194908,8.260526715298005e-06,0.194090382387022
7150,Ivan Scalfarotto,36,0.006321334503950834,0.00040982334044055007,0.24028522003291
6539,Edoardo Fanucci,6,0.0010535557506584723,9.112059376735033e-05,0.21440403584067466
210,Karen Ludwig,20,0.003511852502194908,0.00023428774654793498,0.22564285431276992
6355,"Serge Cormier, Député/M.P.",18,0.003160667251975417,0.00022071625233719273,0.22249570245350836
4484,Darrell Samson,59,0.010359964881474977,0.0004252015799293767,0.2401129943502825
4063,Bob Nault,55,0.009657594381035996,0.00034395290676043384,0.22351740649162055
15216,Gudie Hutchings,16,0.0028094820017559264,0.00013138275078985356,0.19705882352941176
11362,Brian Gallant,7,0.0012291483757682178,3.7357887730866297e-05,0.19679325477729015
17799,"Alaina Lockhart, MP",15,0.0026338893766461808,0.00011303774297593362,0.1968340649085819
15362,Celina Caesar-Chavannes,119,0.020895522388059702,0.0006318179724854272,0.24370934611434442
14969,Peter Fonseca MP,24,0.004214223002633889,0.00025689887488057535,0.22434508568052
20217,"TJ Harvey, MP",23,0.004038630377524144,0.0001436679898617227,0.19721577726218098
11769,Geoff Regan,27,0.004741000877963125,0.0002917732996803055,0.23521394349909136
10672,Matt DeCourcey,44,0.0077260755048287975,0.0003618500037894525,0.23932593713229114
4562,Ginette Petitpas Taylor,27,0.004741000877963125,0.0002699857779251169,0.2349616304975658
14335,Jane Philpott,52,0.009130816505706761,0.0006151575953089797,0.2540822700098153
9273,Don Rusnak Member of Parliament,60,0.010535557506584723,0.00040882604847682134,0.2394768933181952
211,Ryszard Wilczyński,2,0.0003511852502194908,1.0941081549187954e-05,0.20200049657716454
20244,Aldo Schneider,17,0.0029850746268656717,2.22647553790941e-06,0.19172502019929977
18910,Margarida Salomão,24,0.004214223002633889,5.803871271248018e-06,0.19743456404922863
6710,Osvaldo Reis,7,0.0012291483757682178,3.4610104715271467e-06,0.19786672225696617
5322,Doutor Rosinha,11,0.0019315188762071994,8.756508435925074e-06,0.21946050096339115
6112,Assis do Couto,7,0.0012291483757682178,3.2207655881879446e-06,0.1969225449515906
4790,Deputado Federal Ságuas Moraes,9,0.0015803336259877085,7.700640683215115e-06,0.21897108581974778
2181,Miguel Corrêa,7,0.0012291483757682178,3.4575985666517857e-06,0.1970383697194063
3319,Odair Cunha,18,0.003160667251975417,8.542726971111825e-06,0.21861804222648754
8119,Cristina Fernandez de Kirchner,25,0.004389815627743635,1.1887254328813013e-05,0.22666666666666666
6376,Rui Costa,26,0.0045654082528533806,5.747860317026455e-06,0.19773618971563486
13652,Eudes Xavier,5,0.000877963125548727,3.3257358867611266e-06,0.19665055248618785
8206,Deputado Fernando Ferro,7,0.0012291483757682178,3.6828250854307844e-06,0.19705882352941176
1967,Geraldo Simões,5,0.000877963125548727,3.060671834185586e-06,0.19651483781918563
19967,Daniel Almeida,16,0.0028094820017559264,4.404780871048299e-06,0.19746194653444749
6047,Ricardo Coutinho,7,0.0012291483757682178,5.6450043336995794e-06,0.2173747089583572
2976,Deputado Marcon,11,0.0019315188762071994,4.265986975051343e-06,0.19718163562080188
2344,Leonardo Monteiro,10,0.001755926251097454,3.92480828568293e-06,0.1971202104461597
19871,Ana Paula Lima,8,0.0014047410008779632,3.761640710933914e-06,0.19773618971563486
9769,José Pimentel,28,0.004916593503072871,6.4391763035753855e-06,0.19838366948827812
20841,Zeca do PT,7,0.0012291483757682178,3.458460971827442e-06,0.19702473620480887
3156,Padre João PT,12,0.0021071115013169446,4.334013346059438e-06,0.19717480871100648
6208,Adelmo Carneiro Leão,7,0.0012291483757682178,3.5058264910781405e-06,0.19701792015498512
17396,Jorge Viana,18,0.003160667251975417,9.306011567461033e-06,0.21933371846716734
16587,Otto Alencar,18,0.003160667251975417,3.86681610669778e-06,0.19757155247181266
20086,deputado federal Rodrigo de Castro,23,0.004038630377524144,1.292388882472866e-05,0.22421259842519686
19198,Jader Barbalho,5,0.000877963125548727,0.00025148829343965665,0.2662459093034128
12075,Romero Jucá,38,0.006672519754170325,1.4475578183853897e-05,0.22463710949826443
13976,Henrique Fontana,26,0.0045654082528533806,6.2281909142741115e-06,0.19754413958167125
10960,Pepe Vargas,13,0.0022827041264266903,3.984275351125944e-06,0.19715433081769715
9915,Raul Pont,3,0.0005267778753292362,1.157704258489659e-06,0.1874156711751736
7776,Blairo Maggi,30,0.0052677787532923615,0.0002595666370799402,0.2699947849997629
10306,Jorge Taiana,12,0.0021071115013169446,9.06920781535183e-06,0.22187159108617735
4636,Adalberto Cavalcanti,2,0.0003511852502194908,8.667722295716318e-07,0.18727392305162777
1236,Iara Bernardi,2,0.0003511852502194908,2.6555018788966285e-06,0.19633868854719713
20036,Aldo Rebelo,16,0.0028094820017559264,1.3383781856120527e-05,0.22481446391915363
21592,Renildo Calheiros,5,0.000877963125548727,7.390014180602691e-06,0.22108777514655073
15606,Deputado Hiran Gonçalves,48,0.008428446005267778,1.5997815965657156e-05,0.22237407262787973
2808,Ana Rita Esgario,3,0.0005267778753292362,8.05626389289961e-07,0.1872431366102252
12786,Simone Morgado,11,0.0019315188762071994,5.978944015127351e-06,0.21977385868097093
16184,Marcelo Miranda,9,0.0015803336259877085,3.5970717696077163e-06,0.19746879334257975
9183,Vereador Reimont,6,0.0010535557506584723,3.2363023196873277e-06,0.19652161910348873
4819,Jean Wyllys,35,0.006145741878841089,2.194030695634162e-05,0.22569650854040343
7511,Acir Gurgacz,14,0.0024582967515364355,8.752698506289194e-06,0.22109635841292025
2286,Inácio Arruda,11,0.0019315188762071994,6.291304026628351e-06,0.2171923267609931
11747,Roberto Góes,8,0.0014047410008779632,1.0624399939238924e-06,0.18789798409713288
21043,Odorico Monteiro,8,0.0014047410008779632,1.8437532120607561e-06,0.18854494289024995
18325,Chico D'Angelo,17,0.0029850746268656717,5.827586530356561e-06,0.19761954334096746
8568,Zeca Dirceu,27,0.004741000877963125,0.0002618932002669326,0.2694200018923266
1422,Vicente Cândido,6,0.0010535557506584723,3.6621591460673833e-06,0.19705200512093007
21045,Rejane Dias,3,0.0005267778753292362,2.8987519563102143e-06,0.19685447632215694
15178,Paulão,6,0.0010535557506584723,3.198390360416743e-06,0.1970042894700429
11482,Angela Albino,20,0.003511852502194908,5.035608370763617e-06,0.19805940043124434
13814,Celso Pansera,15,0.0026338893766461808,3.774336879660894e-06,0.19995084614844463
7979,Roberto Rocha,39,0.00684811237928007,1.50908599328312e-05,0.22039473684210525
647,Vanessa Grazziotin,21,0.003687445127304653,9.409904258317485e-06,0.2198841698841699
10788,Nilmário Miranda,10,0.001755926251097454,3.600242059099826e-06,0.19667771791683933
12882,Zezinho Albuquerque,4,0.0007023705004389816,8.795815222430223e-07,0.18763178703215602
4128,Luciane Carminatti,8,0.0014047410008779632,3.3692257195858636e-06,0.1973387851276898
17594,Edivaldo Holanda Junior,4,0.0007023705004389816,9.959148853657062e-07,0.18789178488947542
9277,Merlong Solano,4,0.0007023705004389816,2.840271028857281e-06,0.19642672369192563
15430,José Mentor,8,0.0014047410008779632,3.901912299396102e-06,0.19707928158632385
20108,George Hilton,7,0.0012291483757682178,1.0047145855786069e-06,0.18888888888888888
12163,Luiz Caetano,21,0.003687445127304653,5.349752022749237e-06,0.19763325930038866
4236,Reginaldo Lopes,16,0.0028094820017559264,5.047017735036129e-06,0.1976058292852186
13831,Tarso Genro,27,0.004741000877963125,1.1400503901244794e-05,0.22175927728671002
837,Marina Sant'Anna,3,0.0005267778753292362,2.7914926474883606e-06,0.1963454576797104
12536,Carlos Fávaro,13,0.0022827041264266903,6.764019621352519e-06,0.21890375153751537
10284,Wasny de Roure,8,0.0014047410008779632,3.198387341075713e-06,0.1968340649085819
16106,Humberto Costa,52,0.009130816505706761,1.9756151533416263e-05,0.22410672123406264
7369,Deputado Estadual Rogério Correia,7,0.0012291483757682178,3.1247481168039914e-06,0.1964538273138087
3466,Cidinho Santos,17,0.0029850746268656717,1.1070523034589485e-05,0.21803215926493108
16998,Olívio Dutra,9,0.0015803336259877085,3.64959774025808e-06,0.19658945769615796
15182,Waldenor Pereira,6,0.0010535557506584723,3.3865626626979494e-06,0.1965962441314554
12739,Fátima Bezerra,13,0.0022827041264266903,4.300152022940157e-06,0.19720211918695246
15547,Jorge Bittar,7,0.0012291483757682178,3.746865046826556e-06,0.19707246176205967
19487,Rubens Otoni,9,0.0015803336259877085,8.24679490187231e-06,0.2251433089543388
8956,Iriny Lopes,4,0.0007023705004389816,2.703082788510654e-06,0.19666413426341597
2753,Carlos Minc,4,0.0007023705004389816,1.0695507246406526e-06,0.1873540151988683
16019,Luiz Fernando Pezão,14,0.0024582967515364355,1.5798376242472769e-06,0.1933589108070485
9181,Rogério Carvalho,15,0.0026338893766461808,8.30366029852111e-06,0.218634828009828
14662,Eliseu Padilha,11,0.0019315188762071994,6.585557166540395e-06,0.21887851185672008
15714,Eduardo Cunha,56,0.009833187006145742,1.4568688556377434e-05,0.22508102126314125
12555,Erika Kokay,28,0.004916593503072871,1.0452068830149216e-05,0.2195535679864297
18072,Deputado Federal Vicentinho,17,0.0029850746268656717,4.926921288391543e-06,0.19735930135846963
8868,Deputado Zé Carlos,13,0.0022827041264266903,3.6885618163217447e-06,0.19717480871100648
20729,Antonio Carlos Biffi,3,0.0005267778753292362,2.8937715752016244e-06,0.19652161910348873
14504,Domingos Neto,4,0.0007023705004389816,1.1403354135829034e-06,0.19089598766466664
8099,ACM Neto,26,0.0045654082528533806,1.4880434066255499e-05,0.22882513661202186
20178,Jandira Feghali,44,0.0077260755048287975,1.236205230476793e-05,0.22008811253671356
10730,Leo de Brito,22,0.0038630377524143987,5.837705729541922e-06,0.19709292265097766
16091,Donizeti Nogueira,36,0.006321334503950834,1.072781139116843e-05,0.21929993453733299
3489,Tenente Lúcio,9,0.0015803336259877085,1.8247438613873213e-06,0.19104968298164984
10275,Jaques Wagner,27,0.004741000877963125,1.4955784084864137e-05,0.22116504854368932
19936,Michelle Bachelet,9,0.0015803336259877085,0.00034092294825603306,0.270507766114093
8975,Orlando Silva,13,0.0022827041264266903,2.383202944865758e-06,0.1881462882817404
11011,Aluisio Mendes,4,0.0007023705004389816,1.0762188298382526e-06,0.18772456076737976
1270,Alessandro Molon,21,0.003687445127304653,1.1765044163490004e-05,0.2236578564976633
10616,Teresa Surita,14,0.0024582967515364355,0.0002966699670095735,0.2740484096049276
7651,Luiz Sérgio,7,0.0012291483757682178,3.6955945080478915e-06,0.19702473620480887
5581,Heuler Cruvinel,3,0.0005267778753292362,1.0544691065821797e-06,0.19076170697393985
19083,Nelson Pelegrino,10,0.001755926251097454,3.6469289461084104e-06,0.19734562339732484
20571,Luciana Santos,16,0.0028094820017559264,1.08666593321697e-05,0.22324578596628772
20158,Tasso Jereissati,16,0.0028094820017559264,9.104969806158807e-06,0.22326328994825154
216,Dagmar Ziegler MdB,35,0.006145741878841089,0.04723985116475994,0.24359467898541426
3638,Benjamin Grimm,5,0.000877963125548727,0.00486001877753134,0.20253929866989118
14471,Burkhard Blienert,54,0.00948200175592625,0.0708229813900736,0.24878773317024158
15851,Manja Schüle,17,0.0029850746268656717,0.023440059625723604,0.2209505334626576
17340,Yasmin Fahimi,111,0.019490781387181737,0.12807253663500676,0.25244913338357194
8292,Erik Stohn,28,0.004916593503072871,0.03258245761595501,0.24563295233987492
20337,Dr. Daniela De Ridder,49,0.008604038630377524,0.07107230527426138,0.2490161783996502
7990,ASF Bundesvorstand,13,0.0022827041264266903,0.013246137005038341,0.22727272727272727
22100,Klaus Mindrup,143,0.02510974539069359,0.15575996607966147,0.25046178203887765
20797,Andrea Wicklein,15,0.0026338893766461808,0.026946290582250985,0.2164000455979025
7860,Barbara Hendricks,64,0.011237928007023706,0.08907855210163425,0.2528750943563785
369,Axel Schäfer,63,0.01106233538191396,0.07734981838433168,0.2517349599964638
13866,Aydan Özoguz,77,0.013520632133450394,0.1054987994282964,0.2613704162650879
9554,Dietmar Nietan,133,0.023353819139596138,0.13548738214235526,0.2939051452753264
362,Dr. Jens Katzek,13,0.0022827041264266903,0.015171992459196206,0.2281559232402548
16427,Christian Petry,164,0.028797190517998245,0.16732084554479373,0.25302114803625375
16086,Johannes Kahrs,39,0.00684811237928007,0.05606021752389088,0.25132391879964694
3395,Stefan Zierke,35,0.006145741878841089,0.055412749484010655,0.24302295809507554
5821,Lothar Binding,48,0.008428446005267778,0.07577059289119047,0.24797526778716364
21491,Katarina Barley,222,0.038981562774363474,0.1837340322511057,0.2542978343380219
21907,Dr. Karamba Diaby,79,0.013871817383669886,0.10174905974615465,0.2519131242535498
3070,Arno Klare MdB,219,0.03845478489903424,0.18099393200235325,0.25344904316866934
6049,Tino Schopf,8,0.0014047410008779632,0.007225134508115758,0.20500359971202303
9363,Heike Baehrens,166,0.029148375768217733,0.16672542486680839,0.2528750943563785
7357,Katja Mast,216,0.037928007023705,0.17787377972152243,0.2732070040777165
22110,Johannes Schraps,140,0.024582967515364356,0.14344632329005383,0.2522143489813995
16081,Uli Freese,24,0.004214223002633889,0.04060759578886244,0.23729166666666668
21498,Storch Heinar,31,0.005443371378402107,0.038732845325051654,0.23869399388071588
22065,Hannes Walter,9,0.0015803336259877085,0.010470499798203269,0.21994361410419805
3160,Heidtrud Henn,92,0.016154521510096578,0.10891860629004746,0.28228004956629493
3762,Stephen Ruebsam,11,0.0019315188762071994,0.011914085562679099,0.20417309002258632
6555,Dietmar Woidke,22,0.0038630377524143987,0.02811385363154377,0.2396482073724962
7585,Susanne Melior,12,0.0021071115013169446,0.007048213491338633,0.22884352648075224
15878,"Annette Sawade, MdB von 2012-2017",83,0.014574187884108867,0.09186709386323007,0.24883121422641674
220,Sharon Hodgson,5,0.000877963125548727,5.628616133845864e-06,0.19638608227869928
217,Jeremy Corbyn,22,0.0038630377524143987,0.00015792829512591212,0.21409774436090226
1326,Barbara Keeley,2,0.0003511852502194908,7.683930305121283e-07,0.17052429858969367
18938,Tom Watson,24,0.004214223002633889,6.104252679346617e-05,0.23219309332572266
225,Lorenz Caffier,4,0.0007023705004389816,0.00018373998081688229,0.20685021066395468
6675,Jörg Geibert,7,0.0012291483757682178,0.00032728534317400025,0.22442465321563682
16022,"Karin Strenz, MdB",10,0.001755926251097454,0.0009524044210883328,0.23091270323967075
5546,"Peter Stein, Bundestagsabgeordneter",16,0.0028094820017559264,0.0014237335079430168,0.24823467875512162
20415,Joachim Herrmann,253,0.044424934152765584,0.008439140465713934,0.26059302644824744
229,Peppe De Cristofaro,9,0.0015803336259877085,1.2403194433560843e-05,0.20001404839672673
7049,Arturo Scotto,4,0.0007023705004389816,5.6924108707098566e-06,0.19136424731182797
10024,Nicola Zingaretti,12,0.0021071115013169446,4.3293413843557344e-05,0.2210191329995731
1499,Massimo Zedda,1,0.0001755926251097454,2.0452803628771302e-07,0.16668130067023737
16932,Pier Luigi Bersani,18,0.003160667251975417,6.566722014280433e-05,0.22494766362523205
6999,Alessia Petraglia,3,0.0005267778753292362,4.668372842389002e-06,0.19029638787716777
10712,Massimiliano Smeriglio,2,0.0003511852502194908,9.184363187423272e-07,0.1819198211148379
5854,Laura Boldrini,21,0.003687445127304653,0.00026102813948858134,0.2347582340574632
17092,Khalid Chaouki,40,0.007023705004389816,0.0003396200286631604,0.2442528735632184
6695,Sergio Lo Giudice,7,0.0012291483757682178,3.107466152039138e-05,0.2198332432641087
230,Metin Hakverdi,24,0.004214223002633889,0.045883105669037895,0.24262951601908658
2278,Svenja Stadler,57,0.010008779631255488,0.08426791724708814,0.25050585026832056
3982,Hansjörg Schmidt,7,0.0012291483757682178,0.00917740116970825,0.23585687070322206
17437,Christian Flisek,70,0.012291483757682178,0.0785554994618976,0.24540009479898306
8271,Matthias Bartke,97,0.017032484635645304,0.10009045054624006,0.2643918291550604
19891,Andreas Schwarz,59,0.010359964881474977,0.076510870346738,0.24678251072496424
3878,Wilhelm Priesmeier,88,0.015452151009657595,0.09822566809174434,0.25152371698613196
8893,Michelle Müntefering,129,0.022651448639157155,0.14987792737337652,0.2533588397544265
1953,Johannes Fechner,21,0.003687445127304653,0.041802918308995574,0.24037649839608308
4720,Cansel Kiziltepe,47,0.008252853380158033,0.06956833040526715,0.25082580929310727
16805,Jens Zimmermann,50,0.00877963125548727,0.07183210028681322,0.24851632047477745
231,Kathleen Lynch,4,0.0007023705004389816,3.9901763243539513e-07,0.14742809806104223
4135,Seán Sherlock TD,2,0.0003511852502194908,1.3081332616762957e-08,0.13337236533957844
9425,Jan O'Sullivan,3,0.0005267778753292362,3.94275448879353e-07,0.1538773304512294
10729,Joan Burton,4,0.0007023705004389816,9.008985885332083e-07,0.16283059328091493
920,Arthur Spring,5,0.000877963125548727,2.2889426879584883e-05,0.16912659994654472
234,Councillor Adam Allan,12,0.0021071115013169446,1.2797880928967184e-06,0.195321878108173
21373,Cr Peter Matic,6,0.0010535557506584723,6.464917456348639e-07,0.18782981530343007
18636,Cr Andrew Wines,8,0.0014047410008779632,2.0397695878917112e-06,0.19618312721760997
21035,Steve Minnikin MP,23,0.004038630377524144,5.972175571777993e-06,0.1946343130553657
10076,Matthew Bourke,6,0.0010535557506584723,9.294560118990544e-07,0.19506096725578848
7892,Lord Mayor of Brisbane - Graham Quirk,19,0.0033362598770851626,6.7315114876711225e-06,0.21148204537858814
17438,Councillor Krista Adams,10,0.001755926251097454,2.109017828694603e-06,0.19643349889624723
4548,Councillor Steven Huang,5,0.000877963125548727,1.6873670745678963e-06,0.19639962754767734
22450,Cr Amanda Cooper,12,0.0021071115013169446,3.1720350963099676e-06,0.19785984782684224
20180,Cr Ryan Murphy,16,0.0028094820017559264,1.919699602418409e-05,0.23365061130713055
8270,Cr Norm Wyndham,3,0.0005267778753292362,5.257107530860245e-07,0.1878112323978498
14311,Marcel Aulila,3,0.0005267778753292362,0.0001020878090381742,0.1967456643404961
21197,Marcel Klinge,3,0.0005267778753292362,3.435816070157876e-05,0.19635899734510223
3888,Christian Jung,4,0.0007023705004389816,3.801211046658146e-05,0.19632515168229453
12617,Jens Brandenburg,10,0.001755926251097454,0.0001651885914676238,0.2085316733797144
17237,Hans-Peter Semmler,2,0.0003511852502194908,4.8357593125402666e-06,0.17231988865018608
3741,Volker Wissing,61,0.010711150131694469,0.0018467291139650738,0.24414816085055302
17087,Tassilo Richter,3,0.0005267778753292362,4.837388150201308e-06,0.17239291660360223
1439,Kristy Debono,9,0.0015803336259877085,0.0001802676955290433,0.2367097551851698
12295,Joe Mizzi,1,0.0001755926251097454,2.972601698462313e-06,0.19140926965348032
1032,Alan Abela-Wadge,9,0.0015803336259877085,0.00021888674691347037,0.25349416896643817
14393,David Agius,5,0.000877963125548727,7.846784317241974e-05,0.22818334802468146
13735,Therese Comodini Cachia,45,0.007901668129938543,0.0034841657890910694,0.2921411716425567
18196,Simon Busuttil,45,0.007901668129938543,0.0009098529576032786,0.25369743406985035
5208,Roberta Metsola,41,0.007199297629499561,0.0008941974583498185,0.26157449935697225
7125,Robert Arrigo,12,0.0021071115013169446,0.00010959686901548556,0.23386169513797633
20708,Ian Borg,24,0.004214223002633889,0.0047697300318506695,0.2887638170570936
8877,David Casa,8,0.0014047410008779632,0.00046411814555752276,0.2409766005162273
244,Sergio Casas,3,0.0005267778753292362,1.647819083469228e-07,0.18190819944421374
18612,Daniel Scioli,10,0.001755926251097454,2.1057888791560546e-06,0.1974003466204506
15514,Florencia Lopez,1,0.0001755926251097454,2.7172854884391083e-09,0.15391475906056593
246,Bodo Ramelow,21,0.003687445127304653,0.003906847975993315,0.24027508227153827
12199,Wulf Gallert,9,0.0015803336259877085,0.0003078498179949241,0.20002107333520652
19344,Helmut Holter,5,0.000877963125548727,0.00015405615644105994,0.19720211918695246
22002,Klaus Lederer,9,0.0015803336259877085,0.0012916666847741182,0.218735596865878
5967,Jutta Krellmann,19,0.0033362598770851626,0.0017903558213388157,0.22452197910506605
10049,Christian Hirte,26,0.0045654082528533806,0.001962216628915351,0.2507043493572812
2468,Caren Lay,11,0.0019315188762071994,0.005101215338828318,0.2370743485138623
13273,Diana Golze,9,0.0015803336259877085,0.0006716243539839614,0.21672945922289455
2558,"Karin Binder, MdB",13,0.0022827041264266903,0.0008786770152473215,0.20308822480564867
14435,Katja Kipping,13,0.0022827041264266903,0.0031941234774389413,0.2369165487977369
4767,Heike Taubert,20,0.003511852502194908,0.022688875945729773,0.23280055594162613
1872,Bernd Riexinger,8,0.0014047410008779632,0.0003651984988391823,0.2025176914049998
14531,Simone Peter,33,0.005794556628621598,0.013346377852644602,0.24622767953651262
3529,Hannes Rockenbauch,31,0.005443371378402107,0.008047064634082725,0.23443932158735387
256,Valdis Dombrovskis,3,0.0005267778753292362,0.0022917498496632287,0.22355250245338568
1303,Marianne Thyssen,23,0.004038630377524144,0.0033037847918554347,0.26280572219658516
12106,Jyrki Katainen,23,0.004038630377524144,0.0009753160815946123,0.2582883577486507
257,Alex Zeyer,26,0.0045654082528533806,0.0022974127429724383,0.2461425422483468
2575,Alexander Funk,12,0.0021071115013169446,0.0037972847193020586,0.25010979358805446
12032,Thomas Strobl,47,0.008252853380158033,0.003359593461212112,0.2498793383353078
14799,Patrick Schnieder,52,0.009130816505706761,0.004000066539537172,0.25250509887381395
956,Florian Braun,9,0.0015803336259877085,0.0004253483061580392,0.2173083527301866
14364,Thomas Jarzombek,24,0.004214223002633889,0.0022164431800103055,0.24949618855690878
1459,Johannes Steiniger,8,0.0014047410008779632,0.0008715886269272686,0.23990058553435276
18425,Ronja Kemmer,34,0.005970149253731343,0.0021641800654240463,0.22686531490260128
13267,David McAllister,57,0.010008779631255488,0.0071639662790511744,0.26920349799101867
16232,Mario Voigt,2,0.0003511852502194908,0.0001352840287480329,0.20175718283912566
11149,Peter Tauber,108,0.0189640035118525,0.012640064378024589,0.2968000833854492
17685,Julia Klöckner,60,0.010535557506584723,0.009456581066638558,0.257075791089243
6818,Tobias Hans,114,0.020017559262510976,0.0059066319740929555,0.25266193433895295
10664,Klaus Bouillon,5,0.000877963125548727,0.0004822269999112816,0.21243658609370336
4966,Nadine Schön,30,0.0052677787532923615,0.004379074256981163,0.25313361187661126
14168,Annegret Kramp-Karrenbauer,61,0.010711150131694469,0.01228914017343081,0.25951241740715425
21921,Peter Altmaier,65,0.01141352063213345,0.013004174925532564,0.26428140516961346
20542,Volker Bouffier,36,0.006321334503950834,0.007054836450173659,0.2522702104097453
11172,Paul Ziemiak,19,0.0033362598770851626,0.0012709909316559556,0.22524125929441544
12286,Hermann Gröhe,63,0.01106233538191396,0.010609213079543794,0.26498231900241953
18198,Karl-Josef Laumann,22,0.0038630377524143987,0.0047662595786412704,0.2366409041801712
19906,Armin Laschet,35,0.006145741878841089,0.0017438974880409884,0.22135416666666666
8817,Guido Wolf,15,0.0026338893766461808,0.0009605752051428813,0.21936751280767305
12308,Rainer Wieland,104,0.018261633011413522,0.005735880361528846,0.26363299694472736
9400,Romina Plonsker,5,0.000877963125548727,0.0003593936217346268,0.21371209846892825
268,Richard Acuña N.,2,0.0003511852502194908,1.1619019934141291e-07,0.17570652844625448
12672,Pedro Pablo Kuczynski,5,0.000877963125548727,6.672040983865994e-06,0.2125793206420306
10744,César Acuña,4,0.0007023705004389816,3.740221783438472e-07,0.18212344099776143
269,Παύλος Πολάκης / Pavlos Polakis,1,0.0001755926251097454,7.883972357519137e-08,0.16103036815020075
7280,Dimitris Tzanakopoulos - Δημήτρης Τζανακόπουλος,5,0.000877963125548727,4.781086630907545e-06,0.19193178754381235
283,Louise Schack Elholm,32,0.005618964003511853,4.746339824974643e-05,0.23281959036834143
2431,Eva Kjer Hansen,12,0.0021071115013169446,4.450307906069062e-05,0.23253440039198073
3869,Karen Jespersen,4,0.0007023705004389816,3.3972840069466824e-06,0.19367454514538343
17475,Martin Geertsen,10,0.001755926251097454,9.747501788868107e-06,0.200662414995948
13667,Jacob Jensen,10,0.001755926251097454,1.80618353431829e-05,0.22233066562561
2134,Karsten Lauritzen,42,0.007374890254609306,5.5210952652422275e-05,0.23365061130713055
5835,Lars Løkke Rasmussen,38,0.006672519754170325,5.3472700444580706e-05,0.2316264692723797
9033,Hans Andersen,10,0.001755926251097454,1.5112110582848107e-05,0.22194941346116373
17158,Claus Hjort Frederiksen,10,0.001755926251097454,2.3454934795495777e-05,0.22475235802517857
17893,Hans Christian Schmidt,10,0.001755926251097454,1.4957806533854805e-05,0.22181973981459843
22198,Lars Chr. Lilleholt,8,0.0014047410008779632,1.5974536321231424e-05,0.1998876838299814
16816,Benny Engelbrecht,42,0.007374890254609306,0.0006234935604409414,0.2727359800775825
10894,Inger Støjberg,18,0.003160667251975417,8.135494540248859e-05,0.23280055594162613
1008,Sophie Løhde,14,0.0024582967515364355,4.992159395863678e-05,0.20215107198636945
9462,Jakob Engel-Schmidt,19,0.0033362598770851626,3.7030921830205807e-05,0.22549097244219196
6653,Kristian Jensen,45,0.007901668129938543,0.0001067539266568891,0.2344586249485385
1850,Torsten Schack Pedersen,22,0.0038630377524143987,1.4414578667962324e-05,0.19648093841642228
12166,Morten Løkkegaard,7,0.0012291483757682178,6.142685627336069e-05,0.2273816178232053
20710,Zenia Stampe,29,0.005092186128182617,0.0006986529789682026,0.283841706539075
7400,Simon Kollerup,35,0.006145741878841089,0.00012574968424217627,0.23104385573451255
1318,Ulla Tørnæs,15,0.0026338893766461808,8.271074105119751e-05,0.2315793754066363
19873,Merete Riisager,12,0.0021071115013169446,2.3333992846472983e-05,0.2280371586449908
14672,Thomas Danielsen,6,0.0010535557506584723,5.407353573807917e-06,0.19536208020308052
5369,Ellen Trane Nørby,26,0.0045654082528533806,8.066907942144736e-05,0.23270543047440037
6533,Pia Kjærsgaard,14,0.0024582967515364355,3.2604868913723506e-05,0.229322702746235
3610,Mai Mercado,29,0.005092186128182617,5.394352032219429e-05,0.2361796541284784
14239,Erling Bonnesen,10,0.001755926251097454,1.0477972057345537e-05,0.19644705070714039
502,Michael Aastrup Jensen,15,0.0026338893766461808,1.762993447956758e-05,0.22256526496795373
