id,bonacich_neutral,bonacich_supportive,bonacich_suppressive,name
562,0.013263407070767327,0.012258646356642802,0.013046732163526188,Steven MacKinnon
1077,0.013254106113524202,0.010664814438510603,0.014020053303175921,David de Burgh Graham
12424,0.013270051947767106,0.013631677481436191,0.012238636721593874,Andy Fillmore
6503,0.01325010014530142,0.009501093181199112,0.01408296574372847,Ken McDonald
3903,0.013247465120774822,0.009571494869465833,0.014794484550630716,Kamal Khera
15199,0.013254090047666188,0.010300023803741115,0.013715539751257598,Sonia Sidhu
20019,0.013242156559509149,0.008697240855134953,0.015545269279925233,Bob Bratina
11410,0.013263417965966674,0.012586985321884013,0.013231452449245907,Jody Wilson-Raybould
5470,0.013243476800850624,0.008756399800083525,0.01521330954145669,Filomena Tassi
1089,0.013258098367453104,0.011386276783952433,0.013824746507790014,Leona Alleslev
14148,0.013268750667130232,0.013903971487381902,0.013011636535073364,Bill Morneau
13484,0.013251469612386485,0.010657567958131154,0.014756888495100162,Terry Duguid
14015,0.013259406965303384,0.011316677452728732,0.013141373479453572,Frank Baylis
14485,0.013279319799584131,0.01472491038511941,0.010393978618566627,Judy Foote
19679,0.013260747086279034,0.011749666301778173,0.013298794312378322,Arnold Chan
13151,0.01324878548185459,0.009595562154340742,0.014504697839942756,Rob Oliphant
10370,0.013284667401489567,0.01602853787170613,0.010723847048803537,François-Philippe Champagne
10062,0.013280678325535172,0.015396059633824717,0.011052232876402519,Dominic LeBlanc
21614,0.013288657452244371,0.016914040781605792,0.010350529292825966,Navdeep Bains
18991,0.013292663824899263,0.01812477184422557,0.01028808900644822,Marc Garneau
15215,0.01325275602180836,0.009959070067918501,0.013723509295613378,Raj Saini
3274,0.013252770898578296,0.010348728872725801,0.013987876292982659,David McGuinty
9548,0.013246131313048783,0.009080984985097752,0.014948134131571802,Mark Gerretsen
8277,0.013263397544319187,0.01214728768052105,0.012771529945815234,Sean Fraser
14720,0.013242074470728745,0.007063842577373074,0.013740790750376677,Arif Virani
13072,0.013243469519242851,0.00867979863206573,0.015013456717335616,Terry Sheehan
16505,0.01325544171736134,0.010994439536203719,0.014086076553088743,Mike Bossio
14116,0.013264745898261104,0.012797117292738656,0.013063816484616545,William Amos - Pontiac
14117,0.013242118091379509,0.00790087180582668,0.014729893243846557,Pat Finnigan
13517,0.013256763170883212,0.011142694985709594,0.013724972715528756,Robert-Falcon Ouellette
6714,0.013264752008004326,0.012946599492204043,0.013170856839897532,Bill Casey
10399,0.013242139833232072,0.00827756291609733,0.015212673111243937,Pablo Rodriguez
18651,0.013255445191927194,0.01113428531158927,0.01409681591385337,Adam Vaughan
6852,0.013252779093545419,0.010443320143374422,0.01424426789555977,Nick Whalen
7458,0.01325676168057249,0.01098903952962578,0.013796826423455059,Julie Dabrusin
6046,0.013271400845033426,0.014297753060986056,0.012515744158592326,Kent Hehr
9519,0.013279361269574345,0.015399477553574301,0.011439361004769966,Ralph Goodale
9515,0.01328465840226529,0.015955494379903182,0.010491668886967068,Larry Bagnell
2545,0.013252785457511117,0.010573122041916178,0.014342940361009686,Darren Fisher
6899,0.013251457540975354,0.010397541587613078,0.014495947366736492,Yves Robillard
21646,0.013272726116188165,0.014428087481357446,0.012317289521802373,Bernadette Jordan
15973,0.013248786795266474,0.00955257245781583,0.014576612993153767,Sven Spengemann
14095,0.013289971781951807,0.017043344234784014,0.009707630311141755,Dan Vandal
12693,0.013258076781973186,0.011066178175397042,0.013266910826379838,Lawrence MacAulay
8130,0.01324615694796537,0.009747149779805533,0.015384962456291378,Chandra Arya
17048,0.01326338533587576,0.011882951316211436,0.012523914212693832,Ron McKinnon MP
5144,0.013251470922395037,0.010601403164784052,0.014836721949145683,Iqra Khalid
8304,0.013262089489496654,0.012286633720431692,0.013425461566662286,Carla Qualtrough
2023,0.013255451295643051,0.011287458171238897,0.014210194089810923,Wayne Easter
2374,0.013260766200527657,0.01218320878425388,0.013662005291775569,Francis Drouin
2710,0.013296599440310239,0.017652506188058557,0.008868273669746787,Mélanie Joly
8324,0.013270059066603713,0.01358995767702798,0.012508572924089011,Anthony Housefather
14917,0.013278054828996608,0.016196097654216587,0.01206841358062473,Chrystia Freeland
6396,0.013287291036203516,0.015845899743471354,0.009729775319997707,Karen McCrimmon
20950,0.013246122598011565,0.009059233170263593,0.014641793959149095,Borys Wrzesnewskyj
19204,0.013251461511893183,0.010427994362724995,0.01461431756767788,Jati Sidhu
3084,0.013296612596355992,0.01797670166712993,0.009056757818925324,Peter Schiefke
17750,0.013252785076846291,0.010613840131718906,0.014329684586483966,Scott Simms
21814,0.013248789834924458,0.009578349271225226,0.014673038922318195,Ali Ehsassi - Member of Parliament
9354,0.01324079652561288,0.007811031931012308,0.015024213942612382,Deb Schulte
15658,0.01324214661108989,0.008489949457761882,0.015331965878502583,"Ken Hardie - MP, Fleetwood-Port Kells"
6922,0.01325014021714112,0.010389564836220397,0.014891046359441763,"Ramesh Sangha, MP"
3868,0.013248810827328308,0.010155164641598739,0.015015460583039661,Omar Alghabra
21319,0.013248767313732722,0.00921498562617264,0.014108880497108182,Judy Sgro
7760,0.013252774997398482,0.010401359679749408,0.01410131251660225,Gagan Sikand
1692,0.013250120042696932,0.0099100650404222,0.014502480119301138,Raj Grewal
20798,0.013259441708363384,0.011983769777159287,0.013928320203865533,"Sherry Romanado, députée/MP"
10282,0.013244791060238802,0.00868299524888335,0.01478954230250123,Randeep S. Sarai
12186,0.013252809212586002,0.011071964672777164,0.014853182204666356,Rémi Massé
17782,0.01325144424594019,0.00998129744003274,0.014303506686564415,"Ramez Ayoub, député fédéral TDB"
14743,0.013251458605460212,0.010432966702362323,0.014508876188112396,Andrew Leslie
10105,0.013288656014064806,0.016960283190236323,0.01026034606570637,Patty Hajdu
11160,0.013255449427361723,0.011208695598851574,0.014200783044741674,Gary Anandasangaree
11768,0.013244818258837695,0.009245620123694249,0.015359696922575427,Stephen Fuhr CD MP
15470,0.013320474881593714,0.020908783004840975,0.0054721846021984575,Catherine McKenna
2403,0.013260769397707872,0.01228542521416554,0.013687251632142246,"Brenda Shanahan, Députée"
22242,0.013263404241623434,0.012054092270149738,0.01311483417328701,Angelo G. Iacono
18882,0.013252776463545505,0.010432554391693697,0.014122040925393754,Joël Lightbound
2238,0.013268702994794875,0.012709266297359986,0.012127717959817921,Linda Lapointe
17452,0.013247490709101023,0.010037450475269483,0.015383089829079332,Kyle Peterson
8185,0.013243468585815892,0.008645114799723148,0.015009041741447517,Salma Zahid
12036,0.013263450873676502,0.013297353877201863,0.013892554977601912,Randy Boissonnault
12037,0.01325012667139329,0.01003763120827985,0.01465755266678077,Shaun Chen
5571,0.013248784288248648,0.009545258183441796,0.014481502898812578,Joe Peschisolido
2025,0.013296629728961434,0.018454923766290036,0.00938419160017544,Scott Brison
18534,0.013286005299315862,0.01653426767478715,0.010764415521299904,Carolyn Bennett
21113,0.013247411239045647,0.008333771120676021,0.01372743705889568,Geng Tan - Member of Parliament
12915,0.013259424464524662,0.01164926762174454,0.013575135018422425,Maryam Monsef
6942,0.01324480579341368,0.009022361641383179,0.015078114474691805,Bryan May
702,0.013263430167802303,0.012808901895152084,0.013499676490779681,Rodger Cuzner
16478,0.013260739659827606,0.011581860207636204,0.013146008711478226,"Terry Beech, MP"
291,0.013235438477887175,0.005787424230718642,0.01468453589131119,Dagoberto Nogueira
1234,0.013250000224518796,0.006712774133129757,0.012376818688099334,Randall Garrison
304,0.013292485256928183,0.012033571691715567,0.007822982074499872,John Key
19781,0.013261953509508942,0.008108271484665712,0.011169744542622335,Todd Muller MP
11535,0.01324736151321005,0.006710785617778169,0.012918497259455429,Paul Goldsmith
1480,0.013277853658388948,0.009319545034069752,0.008920662496494699,Jacqui Dean MP
16463,0.013242045316730908,0.006062103402644645,0.01339822824258542,Ranil Wickremesinghe
6156,0.013259303765158464,0.007867547030780292,0.011558834226650066,Tim Macindoe MP
22222,0.013254000309925205,0.007405521884831517,0.012246840010739961,Christopher Finlayson
2771,0.013268577319560368,0.008575373867149468,0.01021308545763227,Simon O'Connor
6795,0.013243383460647141,0.006364311120996673,0.013417529999710845,Tony Ryall
11274,0.013280502465141435,0.009505068532096633,0.00853212418681889,Brett Hudson MP
15231,0.013265924397824633,0.008327040522735385,0.01053671978894146,Sarah Dowie MP
1866,0.01325532080166873,0.007447299345020925,0.011978224894208352,Chris Bishop
15432,0.013243378687218827,0.006301820449508966,0.013326297817452235,Chris Penk
22085,0.013255325973816373,0.007516317409198924,0.012073978642675221,Nikki Kaye
4497,0.013239405272692729,0.006010552074652858,0.013921554852931213,Nicky Wagner
5335,0.013272553782956649,0.008904933443433766,0.009678345044212043,Maggie Barry MP
5600,0.013257973860676852,0.007705548231348103,0.011643600567771795,Dr Shane Reti MP
10362,0.013250018541138307,0.007003826542445468,0.01268506532908807,Barbara Kuriger MP
11641,0.013234095988580372,0.005483976373735992,0.014484141602299024,Nathan Guy
22305,0.013272545300106625,0.008800722117318518,0.009507286898423676,Hekia Parata
8411,0.013259304426014376,0.007871229701245736,0.011577276400256667,Amy Adams
2455,0.013336348688009167,0.020705329247000224,0.002811960603668283,Stephen Harper
1936,0.013276528388285826,0.009206010890000851,0.00911251207133187,Stuart Smith MP
14791,0.01325265832766194,0.0071278353738407785,0.01213642308229721,Juan Manuel Santos - Presidente
17179,0.013238079873869006,0.005903357290792406,0.014100133155983031,Parmjeet Parmar MP
5248,0.013267256691922816,0.00852542196572734,0.010488838838382024,Melissa Lee MP
5663,0.013284474819998738,0.009785079122984507,0.007914106186256036,Jo Hayes MP
11786,0.013248690758889452,0.006872251795200069,0.012808973372630214,David Bennett MP
15784,0.013285800748492105,0.009897963777318598,0.0077477832914716206,Scott Simpson MP
17037,0.013244716016111784,0.006558357254752577,0.013385152230415196,Andrew Bayly MP
18945,0.013260632212918937,0.00801332465672808,0.011440642644516679,Simon Bridges MP
15652,0.01324205713192023,0.00624095502440746,0.013582503515656985,Ian McKelvie MP
15017,0.013248691024180997,0.0068751387968160665,0.012813696711584393,Kanwaljit Singh Bakshi
14891,0.013253995405679462,0.0073441231351454245,0.012147636761149655,Maureen Pugh MP
15653,0.01326592333442872,0.008307952895829881,0.010523979020885787,Anne Tolley
19033,0.013267249136190264,0.008431454187921747,0.010338594223107076,Matt Doocey MP Waimakariri
2040,0.01329783181512894,0.014050597751406097,0.007401716661847781,Louise Staley MP
3398,0.013267255499104284,0.0085119239528545,0.010464990127767651,Steven Joyce
22062,0.013260629828524554,0.007986088402630181,0.011388324795344776,Jian Yang MP
4473,0.013247365359043386,0.006762472082273118,0.01298989555623504,Todd McClay MP
12047,0.013251340226736607,0.007061909018499621,0.012438235803627039,Mark Mitchell MP
4397,0.013267250724219899,0.00844836690228088,0.010378668318279447,Bill English
311,0.013251332547468435,0.007091638734373016,0.012273476925734461,Ellen Sandell
22389,0.013264587201060647,0.008234583824232018,0.010504035256603199,Senator Janet Rice
7409,0.013265920710991171,0.00861919854744559,0.010439460672766377,Eugenie Sage MP
21517,0.013255311269055797,0.0074943591794813715,0.0117759336025128,Samantha Dunn MP
19583,0.013256636402444335,0.007601183133042955,0.011593741157586258,"Sue Pennicuik, MP"
16453,0.013251333213332835,0.007116894615302101,0.012280001937717826,"Greg Barber, MP"
4325,0.013257961135196407,0.00768899515432222,0.011410411876687754,Senator Nick McKim
9321,0.013251329096493855,0.007028337053650175,0.012218239975415853,David Shoebridge
15021,0.013257972434543758,0.008064782815943937,0.0115785117112297,"Colleen Hartland, MP"
12444,0.013253995045003849,0.0077129597500027285,0.01208840212124719,Sam Hibbins
3648,0.013260613539722724,0.008039258280481574,0.011053507718953264,Mark Parnell MLC
13235,0.013255307149475344,0.007390092686945643,0.011719022471676959,"Tamara Smith, MP"
17779,0.013269901439305882,0.009197467739769637,0.009955367316534425,Senator Richard Di Natale
314,0.013235416487998765,0.00555590737535468,0.014194516985471091,Antje Tillmann
9253,0.013255420283437468,0.010276765855327122,0.013760743833362277,Tankred Schipanski
317,0.013239392008224353,0.005815467737475613,0.01368072369290204,Tadeu Alencar
16592,0.013242049565179447,0.006114868597399885,0.013464287518952203,Heráclito Fortes
6868,0.013240718605955715,0.005959238264356765,0.013513924912965894,Fernando Bezerra Coelho
17674,0.013257950385011827,0.007381036804980849,0.011216661983001386,Eduardo Campos
11986,0.013261953490240726,0.00805234116547821,0.011227174661618856,Paulo Câmara
601,0.013250009649684593,0.006862394323856021,0.012536248189463152,Danilo Forte
321,0.013291276869463296,0.01569308898552205,0.009448952039958684,"Rachael Harder, MP"
2043,0.013293914710126933,0.015830012472492067,0.008713909226401834,"Martin Shields, Member of Parliament"
21226,0.01327265384485625,0.012171570756028378,0.011028239989678558,Peter MacKay
10560,0.013255441571395896,0.010629194608919859,0.014059574762979475,Guy Lauzon
15537,0.013281992873787002,0.01445944926838158,0.010850742858031689,Blaine Calkins
14282,0.013256778536612853,0.011065156471576652,0.014054505686174437,David Yurdiga
9816,0.01334166321246398,0.0220360466777087,0.0018066850961883886,Cheryl Gallant
10043,0.013315138901676724,0.01852824358283975,0.005796357633494672,Kerry Diotte
11969,0.013266066753102447,0.012293573285566262,0.012808003560144174,Tom Lukiwski
9368,0.013356211602044633,0.0228319316696634,-0.0008836350189493723,Bernard Généreux
6634,0.013260753829941161,0.011459887208968515,0.01343434240452055,Dave Van Kesteren MP Chatham-Kent Leamington
20499,0.013309838769583044,0.018098446903502746,0.006501199856724948,Diane Finley
7570,0.013264673545108366,0.010774889550285074,0.011635635729310492,Laurie Hawn
11179,0.013274041893195037,0.013631193273836207,0.012049606424031432,Pierre Poilievre
13232,0.01327801218138647,0.014068574422760506,0.011227542975142798,Bev Shipley
9255,0.013327050414312308,0.01974945967881337,0.003367386230282699,Jacques Gourde
12738,0.013274015232746735,0.013135583169852487,0.011493350142524053,Brad Trost
6302,0.013254052610756127,0.00921401342188196,0.012968333794315286,Brad Wall
7050,0.01333634634042685,0.020808046134434082,0.0026602809430344245,"Scott Reid, MP"
19053,0.013331031151529888,0.020279843796006558,0.002845522304860255,Phil McColeman
7816,0.013264749963196237,0.012304922633268227,0.013201376158030567,Peter Kent
1275,0.013274028208621103,0.013307037637600874,0.011838636257772416,"Hon. Candice Bergen, MP"
1037,0.013369500050731831,0.025002280085498027,-0.002199382311764927,Rona Ambrose
2746,0.013357580671528554,0.023919466447203518,-0.00020988199539402107,Chris Warkentin
1796,0.01326203226003421,0.01061972430732964,0.01230540456653507,Chris Alexander
4549,0.013260747589817167,0.011326085828324053,0.013327006171914797,"John Barlow, MP Foothills"
14529,0.013244767590650384,0.00806727454848786,0.01425069589224002,"Bob Saroya, MP"
18561,0.013346940689925873,0.02211468468076505,0.0005406682131243,Ted Falk
1668,0.013360236556837995,0.024437386542212912,-0.0006028217469718902,Kellie Leitch
16375,0.013277957264716396,0.012981828164640623,0.010073164709632147,Alice Wong
21803,0.013368161966294919,0.024369478858590008,-0.002052122605825392,Maxime Bernier
2680,0.013248735344368856,0.00838218162700482,0.013400119971240156,"James Rajotte, MP for Edmonton-Leduc"
10500,0.013374793552944334,0.025316317008499234,-0.003046223152200061,Mike Lake
21860,0.013299234586356443,0.016554784623364797,0.00847113673733181,Lisa Raitt
7645,0.013339009492418709,0.021731207569703925,0.002103607874524487,Alupa Clarke
2764,0.013255383202433605,0.009478938479159484,0.012847840098574646,Jim Flaherty
1763,0.013255307725267076,0.00759796431241935,0.011655527696545003,Brian Jean
6646,0.013266063025773584,0.012191578673881164,0.012779029473335621,"David Anderson, Cypress Hills - Grasslands"
10510,0.013337673044426263,0.021266930663986112,0.00215220072815176,Senator Denise Batters
19416,0.013259417409564152,0.011100082822485506,0.013418542590468062,"Todd Doherty, MP"
9149,0.013301898313644887,0.0172424007402484,0.008207256428897811,Mark Warawa
2610,0.013354915686196204,0.023428559306570312,-0.0001827335367891236,Andrew Scheer
22025,0.013270057427721983,0.012991882864089728,0.012539017558231936,Erin O'Toole
5501,0.013266076023237957,0.01243305141369614,0.013052813996517159,Earl Dreeshen
322,0.013240801341715467,0.013216488627614115,0.014839292821786643,Robert von Olberg
5503,0.013306137962988372,0.06192925534854998,0.010715636661850644,Christoph Strässer
15523,0.013285976670785066,0.034415442022570034,0.009284166345889052,Svenja Schulze
9645,0.013298114528038234,0.05353057261794891,0.011011233630530809,Christina Kampmann
332,0.013240723099290572,0.005978082836399757,0.013636845202406055,José Luis Gioja
18386,0.013238065545642835,0.005687149422585228,0.013846153241539302,Ruperto Godoy
14930,0.013238063557651957,0.005663632811198509,0.013806752829062416,Sergio Uñac
13067,0.013234090812364777,0.00539410734508184,0.014397858522059576,Roberto Basualdo
334,0.013264777595969448,0.028957153786414558,0.012817846804421457,Jürgen Coße
13193,0.013262202096947591,0.03396639800557896,0.014762766036929163,"Dagmar Freitag, Mitglied des Deutschen Bundestages"
12116,0.01333404971484415,0.07700203468189415,0.007253303956804052,Lars Klingbeil
9678,0.01330212850826332,0.05890249620466245,0.010693839178509506,Rolf Mützenich
19862,0.013263446974429197,0.027593028686972512,0.012957301074067397,Dr. Ilja-Kristin Seewald
16639,0.013284841492429589,0.04838848473234138,0.0128127955628738,Thomas Hitschler
3951,0.013300640469160293,0.045457729956661676,0.008159057674423894,André Stinka
17308,0.013282164446548238,0.04526998292481568,0.012848448057488525,Lars Castellucci
7670,0.01328483755545432,0.049111146643703495,0.012639375003835395,Ulrich Hampel
15475,0.013320740030366452,0.06633135407699034,0.008962091783387423,Bärbel Kofler
21078,0.013258112857795552,0.024123880109174774,0.013415086349872167,"Petra Ernstberger, SPD"
3767,0.013238091803716741,0.008305790439319385,0.01412135231937771,Johanna Uekermann
21962,0.013243462120873281,0.014232233458738523,0.014630476990137196,Edelgard Bulmahn
8351,0.013411063816867972,0.10604122524329479,-0.0025750089462964454,Sigmar Gabriel
342,0.013251340887890168,0.007073824940161554,0.012453487050610926,Sofie Carsten Nielsen
15686,0.013283153273046824,0.009858897975084992,0.008148140562762782,Rasmus Horn Langhoff
2723,0.01325398943853573,0.007296694801553493,0.012035602489995759,Morten Helveg Petersen
738,0.013255325176488973,0.00751516537697054,0.012061410317753018,Martin Lidegaard
18648,0.01329771980359887,0.010783072268230677,0.005913713466312565,Svend Thorhauge
7845,0.01324469532134257,0.0062667682902535805,0.013015495377432539,Uffe Elbæk
7239,0.013234091874143615,0.00541036916653573,0.014415420646299271,Jakob Ellemann-Jensen
5678,0.013272565451331469,0.00911005936068312,0.0099003477861473,Pernille Rosenkrantz-Theil
417,0.013252663640591996,0.007174505862513458,0.01221187375221242,Ida Auken
6030,0.013243384120432593,0.006367558680237865,0.013435554710895841,Camilla Hersom
16133,0.013263279456780382,0.008421228025656721,0.010948177501440682,Margrethe Vestager
353,0.013235417932719765,0.00551897989422906,0.014256601866655089,Martín Insaurralde
360,0.013240721256629505,0.00602750224435518,0.013567261830137746,Cristina Cifuentes
7615,0.013246020318297299,0.006348206986839534,0.012835142903485006,Martha Hilda González Calderón
6357,0.013317702682520716,0.01655704509656359,0.005006126214373349,Mariano Rajoy Brey
17144,0.013247357000133048,0.006694194425462667,0.012847512593857252,Jorge Fernández Díaz
20000,0.013246021666748894,0.006479204459781713,0.01280564135175868,Pablo Casado
10855,0.013243369538653883,0.006230832291564094,0.013154396674024476,José Antonio Nieto
1939,0.013244694544075869,0.006347549303008125,0.012954681165739388,Fernando Martínez Maillo
361,0.01326328809751196,0.008487811032391955,0.011083322812908525,Dominique Anglade
3938,0.013257987150129767,0.008002643227237049,0.011840695689511108,Christine St-Pierre
12066,0.01324472079721761,0.006650056099910525,0.01346848139224053,Stéphanie Vallée
5123,0.013263298296414637,0.008561419952201077,0.011302752107304276,Jean-Marc Fournier
9279,0.01330172083831728,0.011568990421152588,0.005770934418036402,Saul Polo
16511,0.013264619335544538,0.00867642680935995,0.01100042929358762,Pierre Arcand
9485,0.013259316125405401,0.008139042310101067,0.011741515212744243,Hélène David
8987,0.013251367063834934,0.007735940499884988,0.012867974569988718,Carlos J. Leitão
9744,0.013291121651614035,0.010884900975718764,0.007226269397226709,Pierre Giguère
21510,0.013269934206233305,0.009435633677759216,0.010534863680236508,François Blais
5945,0.013292443595897348,0.010896397477578269,0.006990594191267605,Marc Tanguay
9227,0.013257992978447668,0.008055169964853321,0.0119694111663407,Pierre Moreau
1111,0.013264626104120615,0.008852799069431884,0.011145910979623802,Sébastien Proulx
20163,0.013275223326833788,0.009539175029424841,0.009575044485930306,Martin Coiteux
15466,0.013250023600060506,0.007137412573329282,0.012743145160436035,Jean Rousselle - Député de Vimont
12695,0.013247373455899327,0.006906148921846976,0.013136579180452308,Rita Lc de Santis
21110,0.013279199396540415,0.009873989349609083,0.009022475695408762,Luc Fortin
8091,0.01326594737449483,0.008764268313679664,0.010902390089337447,Lise Thériault
16464,0.013288466197971825,0.010526213437465352,0.007525083891991561,André Drolet
4439,0.013277868956388704,0.009691395242059921,0.009109771745958244,Paul Busque
15645,0.013283177999294356,0.010313551691299555,0.008488025085237319,Francine Charbonneau
17495,0.013328712824968345,0.07120375216338244,0.0078061053994921675,Andrea Nahles
5895,0.01325809885636549,0.011809735545952967,0.013895036015226216,Dr. Thomas Feist
15127,0.013260808872470678,0.027550148478478663,0.013754795887624072,Martin Dulig
4871,0.013260695258556556,0.0176114103666382,0.011933025187403004,"Constanze Krehl, MdEP"
7549,0.01326749599871437,0.03436428020330265,0.013916559392795413,Daniela Kolbe
20857,0.013266185098031808,0.03551351378685711,0.014334062843573513,Susann Rüthrich SPD
2613,0.013246048416446082,0.00674256672977752,0.01342630961142641,Christophe Béchu
15494,0.013243380381953024,0.006260579800450481,0.013437468406245394,Georges Fenech
448,0.013236756308189416,0.005769995884955116,0.01437978904938139,Hervé Gaymard
12057,0.013234105381685205,0.005558995828465584,0.014722447398056776,Nicole Ameline
3415,0.01323675948958325,0.005809583639899815,0.014441720992488938,Jean-Pierre Decool
8153,0.013356116873962333,0.019306994149660292,-0.0015645745335713585,Elisabeth Morin-Chartier
10355,0.013236753393991002,0.00573648824323096,0.014314524787942953,Catherine Beaubatie
4891,0.013236760018614908,0.005813018166846059,0.014455299481863245,Valérie Boyer
11808,0.013267236622312037,0.008146839226774174,0.010225593740954239,André Villeneuve
7868,0.013235429454802957,0.0056491084708151645,0.014517343487673997,Edouard Courtial
15865,0.013239411658260878,0.006768747175491233,0.014027422893799105,François Rebsamen
5054,0.013234105381685205,0.005558995828465584,0.014722447398056776,Jacques Alain Benisti
2109,0.013242111076185715,0.007173558673600731,0.014786538536557073,Renaud Muselier
1490,0.013236753525801566,0.005735634396354519,0.0143193014290426,Gérard Larcher
3234,0.013248690589339154,0.006778706055807453,0.012898215107185074,Sylvain Gaudreault
19711,0.01324338105040335,0.0062794103984110524,0.013432853012949561,Dominique Estrosi Sassone
14530,0.013246036221380113,0.006557708931533983,0.013163971063524063,Nathalie Kosciusko Morizet
2709,0.013236756040933304,0.005763861722508488,0.01437976679414712,François de Rugy
10061,0.013246037424708118,0.0066142727689919535,0.013166186250038653,Xavier Bertrand
14789,0.013242056980673048,0.006252785884060354,0.0136317460788451,François Bayrou
8132,0.013234105381685205,0.005558995828465584,0.014722447398056776,"Jacqueline Gourault, ministre auprès du ministre d'Etat, min de l'Intérieur"
17932,0.013235434230332173,0.005769551292212732,0.0146068534819717,Arnaud Leroy
5956,0.013238080913478473,0.005869852995821208,0.01417772140240485,Sylvain Berrios
3517,0.013252666665370847,0.007177760546592523,0.012344141913510204,Bruno Le Maire
5292,0.013244706185707701,0.006450154488910168,0.0132488268854701,Marielle de Sarnez
18029,0.013236755116483633,0.005757821535924812,0.014352416034956014,Virginie Duby-Muller
7249,0.013240727196613135,0.006014211956887582,0.013752913534308213,André Chassaigne
13806,0.01324338091272877,0.006293094313294092,0.013447509602630655,Claude Bartolone
6136,0.013243379192472447,0.0062899390550863075,0.01340608047502596,Estelle Grelier
17852,0.013246037019587162,0.006569810795689154,0.013169763352864006,Jean-Claude Gaudin
21577,0.013238078790320114,0.005838133212221567,0.014142354575209366,Destans Jean Louis
21289,0.013242055120890876,0.006164534902543229,0.013602684169437558,Annie Genevard
10873,0.01323542958593974,0.005650007933337615,0.014524900030346073,Baupin Denis
11053,0.013238079719768517,0.005851367995064948,0.014155713787316521,Jean Leonetti
8236,0.013254031446602308,0.008036193908326005,0.013014180695849495,Franck Proust
9505,0.013238085554956976,0.005989634058691664,0.014269212989117507,Jean-Marie Le Guen
18750,0.013238081178370121,0.00587086205662688,0.01418274729164557,François Baroin
14293,0.013250021169557995,0.007024581167302512,0.012807604338392165,Laurent Wauquiez
8318,0.013235429982379001,0.005650987500115305,0.014536211606325585,Pierre-Alain Muet
18219,0.013234105381685205,0.005558995828465584,0.014722447398056776,Christa Markwalder
5991,0.013234105381685205,0.005558995828465584,0.014722447398056776,Jean-Luc Laurent - Mouvement Républicain et Citoyen
3357,0.013234105381685205,0.005558995828465584,0.014722447398056776,"Michel SAVIN, Sénateur de l'Isère"
12525,0.013240734369547093,0.006243866353392769,0.013860488157196172,Sylviane Bulteau
6070,0.013240731710661709,0.006095852553067784,0.013820876627055665,Benoît Hamon
16099,0.01324073713789129,0.006136861799000856,0.013951699783138337,Frédéric Lefebvre
18227,0.01323675485202082,0.005752770192328758,0.014342840147566628,David Douillet
15612,0.01325136247623741,0.007578799957531992,0.012971361431365005,Laurent Fabius
9628,0.013240731177625784,0.006071903846885318,0.013820160965984984,Olivier Dassault
14827,0.013242060153478457,0.006214134372665621,0.013714086680996574,Pascal Bérubé
11666,0.013238083438020081,0.005983544132905426,0.014216010541247739,Annick Lepetit
13591,0.013247369830235218,0.006734830832895533,0.013172752574920591,Alexandre Cloutier
4066,0.013235431179155849,0.005693457670843407,0.014550012233479355,Kheira Bouziane
14385,0.013235429454816268,0.00564912947586904,0.014517344113963842,Rama Yade
18328,0.013234105381685205,0.005558995828465584,0.014722447398056776,Jean-Yves Le Bouillonnec
11853,0.013234105381685205,0.005558995828465584,0.014722447398056776,Gerald Darmanin
12012,0.013234105381685205,0.005558995828465584,0.014722447398056776,Nicolas Dupont-Aignan
16079,0.013246028796237527,0.006449836361983103,0.013023791268649576,Pierre Morel A L'Huissier
10181,0.013240731310733066,0.006073319193991486,0.013820118765777923,Jean-Louis Borloo
13562,0.013272541401281247,0.008686381036506803,0.00957271218642175,Jean-François Lisée
2055,0.013247376547919704,0.008368535892242793,0.013162904120198972,Nathalie Griesbeck
13769,0.013261939133139089,0.0077658697402076034,0.011033741892236801,Martine Ouellet
4592,0.013246037147274646,0.006558268995881251,0.013188037991054016,Christian Estrosi
17758,0.013235434230332173,0.005769551292212732,0.0146068534819717,Jean-David Ciot
21731,0.013234105381685205,0.005558995828465584,0.014722447398056776,Alain Leboeuf
3857,0.013243382902183708,0.006294110348225774,0.01348119938720062,Chantal Jouanno
760,0.013250009366189554,0.006827159014156877,0.012573585320672091,Valérie Pécresse
17089,0.013303063005789111,0.014552408820040176,0.005939775981373063,Matteo Renzi
17787,0.013243381858460183,0.006437516639130579,0.013428160192808314,Daniel Cohn-Bendit
7454,0.01324337760332992,0.006233567436258151,0.013366022987759574,Bruno Retailleau
18874,0.013235434885840799,0.005711421743489674,0.01463711931609792,Hervé Mariton
5542,0.013260605270174421,0.007625123313515361,0.010992415219246725,François Fillon
11592,0.013234105381685205,0.005558995828465584,0.014722447398056776,Дмитрий Медведев
1121,0.013235430784829789,0.0056782603434087945,0.01452930497659854,Elie Aboud
7529,0.013239410682525718,0.006023287971650969,0.014097419209686712,Luc Chatel
13141,0.01325132774121552,0.006845695539792639,0.012251250457293554,Eric Ciotti
21160,0.013235429982379001,0.005650987500115305,0.014536211606325585,Laurent GRANDGUILLAUME
18729,0.013295041556482598,0.010270650996910671,0.005749514107521249,Damien ABAD
